StationCode,StationName,Old_StaCode,Other_StaCode,Creek,Watershed,Sitedescri,SiteStatus_Final,FlowStatus_Final,GIS_Fails,SiteStatus_Rationale,FlowStatus_Rationale,SiteStatus_2017,FlowStatus_2014,SiteStatus_2013,FlowStatus_2013,BPJ_Nonref,TargetLatitude,TargetLongitude,Datum,Old_Lat,Old_Long,New_Lat,New_Long,hasWS
207KRCK14,Kirker Creek ~1mi above Buchanan Rd,207KRCK14,,Kirker Creek,Kirker Creek,Kirker Creek ~1mi above Buchanan Rd,Non-reference,NP,1,,map view,,,,,FALSE,37.98611,-121.89626,NR,37.98611,-121.89626,37.98611,-121.89626,TRUE
207LPC025,Little Pine Creek - 350m upstream of confluence with Pine Creek; 207R00251,207LPC025,207R00251,Little Pine Creek,,Little Pine Creek - 350m upstream of confluence with Pine Creek; 207R00251,Non-reference,NP,4,,map view,,,,,FALSE,37.895227,-121.990472,WGS84,,,37.895227,-121.990472,FALSE
207MTD010,Port Chicago Highway,207MTD010,,Mt. Diablo Creek,Mt. Diablo Creek,NA,Non-reference,NP,6,,map view,Stressed,P,Stressed,P,FALSE,38.01861,-122.02602,NR,38.018623,-122.026398,38.018623,-122.026398,TRUE
207MTD020,Diablo Creek Golf Course,207MTD020,,Mt. Diablo Creek,Mt. Diablo Creek,Diablo Creek Golf Course,Non-reference,NP,6,,map view,Stressed,P,Stressed,P,FALSE,38.01362,-122.01484,NR,38.01362,-122.01484,38.01362,-122.01484,TRUE
207MTD030,Bailey Rd @ Laura,207MTD030,,Mt. Diablo Creek,Mt. Diablo Creek,NA,Non-reference,NP,5,,,Stressed,NP,Stressed,NP,FALSE,37.97156,-121.96985,NR,37.97156,-121.969684,37.97156,-121.969684,TRUE
207MTD050,Lydia Lane Park,207MTD050,,Mt. Diablo Creek,Mt. Diablo Creek,Lydia Lane Park,Non-reference,NP,6,,map view,Stressed,P,Stressed,P,FALSE,37.94937,-121.94407,NR,37.94937,-121.94407,37.94937,-121.94407,TRUE
207MTD060,Diablo below confluence,207MTD060,,Mt. Diablo Creek,Mt. Diablo Creek,NA,Non-reference,NP,6,,map view,Stressed,P,Stressed,P,FALSE,37.94405,-121.93749,NR,37.944153,-121.937353,37.944153,-121.937353,TRUE
207MTD100,Mitchell on Oak St,207MTD100,,?,Mt. Diablo Creek,NA,Non-reference,NP,5,,,Stressed,NP,Stressed,NP,FALSE,37.9357,-121.93886,NR,37.935317,-121.938581,37.935317,-121.938581,TRUE
207MTD117,Mitchell approx 250 m upstream of bridge at Mt. Diablo SP entrance,207MTD117,,?,Mt. Diablo Creek,NA,Non-reference,NP,2,,,Intermediate,NP,Intermediate,NP,FALSE,37.91847,-121.94421,WGS84,37.918518,-121.944347,37.91851848,-121.9443474,TRUE
207MTD120,Mitchell on Fire Rd,207MTD120,,?,Mt. Diablo Creek,NA,Reference,NP,0,,,Reference,NP,Reference,NP,FALSE,37.9205,-121.942,NR,37.913932,-121.947839,37.913932,-121.947839,TRUE
207MTD130,Peacock in Irish Canyon,207MTD130,,?,Mt. Diablo Creek,NA,Non-reference,NP,3,,,Intermediate,NP,Intermediate,NP,FALSE,37.94433,-121.92226,NR,37.944068,-121.922256,37.944068,-121.922256,TRUE
207MTD140,Donnor Creek,207MTD140,,Donner Creek,Mt. Diablo Creek,NA,Reference,NP,0,,,Reference,NP,Reference,NP,FALSE,37.92084,-121.92669,NR,37.92109,-121.927059,37.92109,-121.927059,TRUE
207PNE600,Pine Creek ~2.8mi above Little Pine Cr.,207PNE600,,Pine Creek,Walnut Creek,"Pine Creek - midway through watershed, 500m upstream of trail and pond",Non-reference,NP,0,"drains grazing, rural residences",map view,,,,,FALSE,37.868645,-121.964492,NR,37.868645,-121.964492,37.868645,-121.964492,TRUE
207PS0142,Galindo Creek ~0.3mi below Ygnacio Valley Rd.,207PS0142,,Galindo Creek,Walnut Creek,NA,Non-reference,NP,6,,map view,Stressed,P,Stressed,P,FALSE,37.94989077,-121.9728558,NAD83,37.950028,-121.97295,37.950028,-121.97295,TRUE
207PS0150,San Ramon Creek ~0.2mi above Livorna Rd.,207PS0150,,San Ramon Creek,Walnut Creek,NA,Non-reference,P,6,,,Stressed,P,Stressed,P,FALSE,37.86031998,-122.0340279,NAD83,37.860487,-122.033636,37.860487,-122.033636,TRUE
207PS0241,Laurel Creek below Soda Springs Cr.,207PS0241,,,,,Non-reference,P,12,,near site already known,,,,,FALSE,38.29350371,-122.0228825,NAD83,38.293503,-122.022868,38.29350337,-122.0228675,TRUE
207PS0342,Las Trampas Creek ~0.5mi above Olympic Blvd,207PS0342,,Las Trampas Creek,Las Trampas Creek,Las Trampas Creek ~0.5mi above Olympic Blvd,Non-reference,P,16,,near site already known,,,,,FALSE,37.88926375,-122.0731932,NAD83,37.889264,-122.073193,37.889264,-122.073193,TRUE
207R00011,Grayson Cr_11-207R00011,207R00011,,Grayson Creek,Walnut Creek,,Non-reference,P,15,,RMC,,,,,FALSE,37.95427184,-122.0786882,NAD83,37.95427,-122.07869,37.95427,-122.07869,TRUE
207R00064,Blue Rock Springs Creek at Golf Course-207R00064,,,,,,Non-reference,P,8,,RMC,,,,,FALSE,38.120548,-122.200089,NAD83,,,38.120548,-122.200089,FALSE
207R00139,Las Trampas Cr_139-207R00139,207R00139,,Las Trampas Creek,Walnut Creek,,Non-reference,P,16,,RMC,,,,,FALSE,37.88657506,-122.0809823,NAD83,37.88658,-122.08098,37.886575,-122.080982,TRUE
207R00247,Walnut Cr_247-207R00247,207R00247,,Walnut Creek,Walnut Creek,,Non-reference,P,16,,RMC,,,,,FALSE,37.92924502,-122.0475084,NAD83,37.92925,-122.04751,37.92925,-122.04751,TRUE
207R00271,"Tributary of Sycamore Creek at 3016 Deer Meadow Dr, Danville-207R00271",207R00271,,Sycamore Creek,Walnut Creek,,Non-reference,P,6,,RMC,,,,,FALSE,37.82666909,-121.9184019,NAD83,37.82667,-121.9184,37.82667,-121.9184,TRUE
207R00375,"Galindo Creek 125m upstream from Ridgewood Dr, Concord-207R00375",207R00375,,Galindo Creek,Walnut Creek,,Non-reference,NP,14,,RMC,,,,,FALSE,37.96242,-122.01425,NAD83,37.96242,-122.01425,37.96242,-122.01425,TRUE
207R00379,"Green Valley Creek, West Branch",207R00379,,Green Valley Creek,Walnut Creek,,Non-reference,P,12,,RMC,,,,,FALSE,37.85197,-121.9777,NAD83,37.85058,-121.97616,37.85058,-121.97616,TRUE
207R00395,"Las Trampas Creek 245m upstream from Moraga Blvd, Lafayette-207R00395",207R00395,,Las Trampas Creek,Walnut Creek,,Non-reference,P,15,,RMC,,,,,FALSE,37.89183751,-122.1034147,NAD83,37.89184,-122.10341,37.89184,-122.10341,TRUE
207R00428,Union Ave upstream-207R00428,,,,,,Non-reference,P,15,,RMC,,,,,FALSE,,,,,,38.26102,-122.037964,FALSE
207R00476,Ledgewood Creek-207R00476,,,,,,Non-reference,P,14,,RMC,,,,,FALSE,,,,,,38.245827,-122.069469,FALSE
207R00503,"Pine Creek 30m West of Detroit Ave, Pleasant Hill-207R00503",207R00503,,Pine Creek,Walnut Creek,,Non-reference,P,15,,RMC,,,,,FALSE,37.95280241,-122.028422,NAD83,37.9528,-122.02842,37.9528,-122.02842,TRUE
207R00532,"Sycamore Creek 500m upstream from Sycamore Valley Road West near Messian Place, Danville-207R00532",207R00532,,Trib to Sycamore Creek,Walnut Creek,,Non-reference,P,13,,RMC,,,,,FALSE,37.81473366,-121.9664507,NAD83,37.81473,-121.96645,37.81473,-121.96645,TRUE
207R00556,Lower Union Ave-207R00556,,,,,,Non-reference,P,14,,RMC,,,,,FALSE,,,,,,38.259515,-122.038495,FALSE
207R00567,"Tributary of Walnut Creek 55m upstream from end of Ponderosa Dr, Concord-207R00567",207R00567,,Walnut Creek,Walnut Creek,,Non-reference,P,14,,RMC,,,,,FALSE,37.99526683,-122.0375633,NAD83,37.99527,-122.03756,37.99527,-122.03756,TRUE
207R00619,Donner Creek,207R00619,,Donner Creek,Mt. Diablo Creek,,Non-reference,NP,6,,RMC,,,,,FALSE,37.92745,-121.92765,NAD83,37.92745,-121.92765,37.92745,-121.92765,FALSE
207R00631,"East Branch Grayson Creek 30m South of end of South Cody Lane, Sequoia Middle School, Pleasant Hill-",207R00631,,Grayson Creek,Walnut Creek,,Non-reference,P,15,,RMC,,,,,FALSE,37.9453818,-122.0658052,NAD83,37.94538,-122.06581,37.94538,-122.06581,TRUE
207R00651,Sans Crainte Creek,207R00651,,Sans Crainte Creek,Walnut Creek,,Non-reference,P,13,,RMC,,,,,FALSE,37.87555,-122.02237,NAD83,37.87407,-122.01915,37.87407,-122.01915,TRUE
207R00688,Blue Rock Springs Creek at Coach Lane-207R00688,,,,,,Non-reference,P,8,,RMC,,,,,FALSE,,,,,,38.130034,-122.227726,FALSE
207R00779,Las Trampas Creek,207R00779,,Las Trampas Creek,Walnut Creek,NA,Non-reference,NP,9,,RMC,,,,,FALSE,37.84714,-122.10892,NAD83,37.84884,-122.10854,37.84884,-122.10854,FALSE
207R00788,"San Ramon Creek 250m North of Paraiso Drive, San Ramon-207R00788",207R00788,,San Ramon Creek,Walnut Creek,,Non-reference,P,13,,RMC,,,,,FALSE,37.808483,-121.980748,NAD83,37.80848,-121.98075,37.80848,-121.98075,TRUE
207R00823,Galindo Creek,207R00823,,Galindo Creek,Walnut Creek,,Non-reference,NP,14,,RMC,,,,,FALSE,37.965,-122.03619,NAD83,37.96485,-122.03563,37.96485,-122.03563,FALSE
207R00843,Grizzly Creek - 207R00843,207R00843,,,,,Non-reference,NP,12,,RMC,,,,,FALSE,37.86803,-122.09597,NAD83,,,37.86803,-122.09597,FALSE
207R00880,NA (Bay Point - Flood Control Channel),207R00880,,Unnamed Flood Control Channel,NA,,Non-reference,P,14,,RMC,,,,,FALSE,38.03329,-121.96438,NAD83,38.03326,-121.96416,38.03326,-121.96416,TRUE
207R00891,Green Valley Creek,207R00891,,Green Valley Creek,Walnut Creek,,Non-reference,P,14,,RMC,,,,,FALSE,37.82838,-121.98444,NAD83,37.83097,-121.98521,37.83097,-121.98521,TRUE
207R01163,"San Ramon Creek, 1.7 mi. SSE of Walnut Creek, South Main St.",207R01163,,San Ramon Creek,Walnut Creek,,Non-reference,P,16,,RMC,,,,,FALSE,37.88733,-122.05541,NAD83,37.88684,-122.05492,37.88684,-122.05492,TRUE
207R01227,"San Ramon Creek, 2.5 mi. SSE of Walnut Creek, Danville Blvd.",207R01227,,San Ramon Creek,Walnut Creek,,Non-reference,P,16,,RMC,,,,,FALSE,37.87666,-122.04813,NAD83,37.87492,-122.04724,37.87492,-122.04724,TRUE
207R01271,Walnut Creek (RMC),207R01271,,Walnut Creek,Walnut Creek,NA,Non-reference,P,16,,RMC,,,,,FALSE,37.91897,-122.05388,NAD83,37.92001,-122.05192,37.92001,-122.05192,TRUE
207R01280,"Franklin Creek, 440m NNW of intersection of Franklin Canyon Rd and McHarry Ranch Road",,,,,,Non-reference,NP,9,,RMC,,,,,FALSE,,,,,,38.00273842,-122.168043,FALSE
207R01291,Grayson Creek,207R01291,,Grayson Creek,Walnut Creek,NA,Non-reference,P,16,,RMC,,,,,FALSE,37.98503,-122.06891,NAD83,37.98232,-122.06872,37.98232,-122.06872,TRUE
207R01307,Lafayette Creek,207R01307,,Lafayette Creek,Walnut Creek,NA,Non-reference,P,14,,RMC,,,,,FALSE,37.88772,-122.13563,NAD83,37.88807,-122.1292,37.88807,-122.1292,TRUE
207R01447,Franklin Creek,207R01447,,Franklin Creek,Alhambra Creek,NA,Non-reference,NP,10,,RMC,,,,,FALSE,37.99012,-122.13346,NAD83,37.99012,-122.13346,37.99012,-122.13346,TRUE
207R01452,Laurel Crk below-207R01452,,,,,,Non-reference,NP,15,,map view,,,,,FALSE,,,,,,38.263311,-122.019741,FALSE
207R01547,"Grayson Creek, between Pacheco Blvd and Interstate 680",,,,,,Non-reference,P,15,,RMC,,,,,FALSE,37.98949,-122.06841,NAD83,,,37.98949,-122.06841,FALSE
207R01591,"Walnut Creek, near the intersection of Gehringer Dr and Bertram Ct",,,,,,Non-reference,P,13,,RMC,,,,,FALSE,37.99449,-122.03568,NAD83,,,37.99449,-122.03568,FALSE
207R01595,"Mt. Diablo Creek, near the intersection of Ayers Rd and Netto Dr",,,,,,Non-reference,NP,15,,RMC,,,,,FALSE,37.95963,-121.96702,NAD83,,,37.95963,-121.96702,FALSE
207R01600,Mt. Diablo Creek at Diablo Creek Golf Course,,,,,,Non-reference,NP,14,,RMC,,,,,FALSE,38.01723,-122.02514,NAD83,,,38.01723,-122.02514,FALSE
207R01611,San Ramon Creek,207R01611,,San Ramon Creek,Walnut Creek,NA,Non-reference,P,15,,RMC,,,,,FALSE,37.89076,-122.0571,NAD83,37.88987,-122.05679,37.88987,-122.05679,TRUE
207R01643,"Mt. Diablo Creek, near the intersection of Mirango Rd and El Portal Ct",,,,,,Non-reference,NP,10,,RMC,,,,,FALSE,37.92496,-121.92044,NAD83,,,37.92496,-121.92044,FALSE
207R01655,"East Branch of Grayson Creek, 250m W of intersection of Contra Costa Boulevard and Astrid Drive",,,,,,Non-reference,NP,15,,RMC,,,,,FALSE,,,,,,37.93782625,-122.0638594,FALSE
207R01675,"Sans Crainte Creek, near the intersection of Rudgear Rd and Covington Ct",,,,,,Non-reference,P,13,,RMC,,,,,FALSE,37.87695,-122.02433,NAD83,,,37.87695,-122.02433,FALSE
207R01772,Green Valley Creek @ Nelda Mundy,,,,,,Non-reference,P,8,,map view,,,,,FALSE,38.22037,-122.14626,NAD83,,,38.22037,-122.14626,FALSE
207R01812,"Sycamore Creek, near the intersection of Old Orchard Dr and Sycamore Valley Rd W",,,,,,Non-reference,P,14,,RMC,,,,,FALSE,37.81196,-121.97772,NAD83,,,37.81196,-121.97772,FALSE
207R01847,"Pine Creek, near intersection of Sunshine Dr and Valley Ct",,,,,,Non-reference,P,16,,"RMC=SP, mapview=P",,,,,FALSE,37.96214,-122.04061,NAD83,,,37.96214,-122.04061,FALSE
207R01860,"Diablo Creek, off Blackhawk Rd, near Jacaranda Dr",,,,,,Non-reference,NP,8,,RMC,,,,,FALSE,37.81847,-121.92133,NAD83,,,37.81847,-121.92133,FALSE
207R01899,Mitchell Creek approx 50 m south of Oak Street,,,,,,Non-reference,NP,10,,RMC,,,,,FALSE,37.93867,-121.93733,NAD83,,,37.93867,-121.93733,FALSE
207R01931,"San Ramon Creek, off Glade Ln, near Arbor Ln",,,,,,Non-reference,P,15,,RMC,,,,,FALSE,37.8662,-122.03955,NAD83,,,37.8662,-122.03955,FALSE
207R02075,"San Ramon Creek, 240m ENE of Danville Blvd and Vine Lane intersection",,,,,,Non-reference,P,15,,RMC,,,,,FALSE,37.86328,-122.03799,WGS84,,,37.86328,-122.03799,FALSE
207R02108,American Canyon Creek @ Oakbrook Elementary,,,,,,Non-reference,P,7,,RMC,,,,,FALSE,38.19303,-122.14426,NAD83,,,38.19303,-122.14426,FALSE
207R02315,Grayson Creek 500 m north of Concord Ave,,,,,,Non-reference,P,17,,RMC,,,,,FALSE,37.97808,-122.06828,NAD83,,,37.97808,-122.06828,FALSE
207R02379,"Confluence of Walnut and Moraga Creeks, 40m of the end of Bradley Avenue",,,,,,Non-reference,P,17,,RMC,,,,,FALSE,37.90617,-122.05698,WGS84,,,37.90617,-122.05698,FALSE
207R02604,Ledgewood Creek @ Hwy 12,,,,,,Non-reference,P,10,,RMC,,,,,FALSE,38.23991,-122.06209,NAD83,,,38.23991,-122.06209,FALSE
207R02615,"Walnut Creek, 60m S of Concord Avenue nr Via De Mercados",,,,,,Non-reference,P,15,,RMC,,,,,FALSE,37.9799,-122.05176,WGS85,,,37.9799,-122.05176,FALSE
207R02732,Laurel Creek @ Isabella Dr.,,,,,,Non-reference,P,11,,RMC,,,,,FALSE,38.28796,-122.02076,NAD83,,,38.28796,-122.02076,FALSE
207R02884,"Sycamore Creek, 75m N of Barrenger Drive and Chadbourne Drive intersection curve",,,,,,Non-reference,P,13,,RMC,,,,,FALSE,37.80159,-121.93654,WGS84,,,37.80159,-121.93654,FALSE
207R02891,"Las Trampas, near the intersection of Reliez Station Rd and La Canada",,,,,,Non-reference,P,16,,RMC,,,,,FALSE,37.88708,-122.09708,NAD83,,,37.88708,-122.09708,FALSE
207R03087,"Sycamore Creek, 40m S of Pepperwood Drive and Pepperwood Lane intersection",,,,,,Non-reference,NP,2,,RMC,,,,,FALSE,37.83015,-121.91699,WGS84,,,37.83015,-121.91699,FALSE
207R03116,Laurel Creek at Railroad,,,,,,Non-reference,NP,15,,map view,,,,,FALSE,38.253466,-122.020493,NAD83,,,38.253466,-122.020493,FALSE
207R03132,Jameson Canyon Creek at Watt Dr,,,,,,Non-reference,NP,6,,map view,,,,,FALSE,38.204167,-122.145873,NAD83,,,38.204167,-122.145873,FALSE
207R03191,"Galindo Creek, in Markham Nature Area, 45m NW of end of Mc Ewing Court",,,,,,Non-reference,NP,14,,RMC,,,,,FALSE,37.96182,-122.0058,WGS84,,,37.96182,-122.0058,FALSE
207R03344,McCoy Creek at Emperor Dr,,,,,,Non-reference,P,16,,map view,,,,,FALSE,38.2505,-122.00539,NAD83,,,38.2505,-122.00539,FALSE
207R03388,Jameson Canyon Creek at I-80,,,,,,Non-reference,NP,3,,map view,,,,,FALSE,38.20597,-122.15164,NAD83,,,38.20597,-122.15164,FALSE
207R03435,"Donner Creek, 200m S of end of Regency Drive",,,,,,Non-reference,NP,0,grazing and narrow riparian directly US,RMC,,,,,FALSE,37.920317,-121.926771,WGS84,,,37.920317,-121.926771,FALSE
207R03500,Union Ave Creek at Lakewood Dr,,,,,,Non-reference,NP,11,,map view,,,,,FALSE,38.29145,-122.0441,NAD83,,,38.29145,-122.0441,FALSE
207R03504,Rindler Creek at Home Depot-207R03504,,,,,,Non-reference,NP,11,,RMC,,,,,FALSE,,,,,,38.137222,-122.217784,FALSE
207R04027,Pine Creek at Castle Rock Road,,,,,,Non-reference,NP,2,,map view,,,,,FALSE,37.89286,-121.9928,NAD83,,,37.89286,-121.9928,FALSE
207R04080,Blue Rock Springs Creek Pampas Site-207R04080,,,,,,Non-reference,P,10,,RMC,,,,,FALSE,38.12,-122.216,NAD83,,,38.12,-122.216,FALSE
207R04604,Laurel Creek at Cement Hill Rd,,,,,,Non-reference,P,15,,map view,,,,,FALSE,38.2799,-122.0184,NAD83,,,38.2799,-122.0184,FALSE
207R04712,Green Valley Creek at Business Center Dr,,,,,,Non-reference,P,15,,map view,,,,,FALSE,38.217734,-122.13877,NAD83,,,38.217734,-122.13877,FALSE
207R04784,Sulfur Springs Ck at Hiddenbrook Park,,,,,,Non-reference,NP,0,adjacent to residences,map view,,,,,FALSE,38.1388,-122.169,NAD83,,,38.1388,-122.169,FALSE
207R04960,Rindler Creek at Columbus Pkwy,,,,,,Non-reference,NP,9,,map view,,,,,FALSE,38.1361,-122.208,NAD83,,,38.1361,-122.208,FALSE
207R05524,Blue Rock Springs Creek at Hanns Park-207R05524,,,,Blue Rock,,Non-reference,P,12,,RMC,,,,,FALSE,38.12146,-122.22083,NAD83,,,38.12146,-122.22083,FALSE
207SPA110,Wilkie Creek at Santa Rita Rd.,207SPA110,,Wilkie Creek,San Pablo Creek,Wilkie Creek at Santa Rita Rd.,Non-reference,P,4,,,Stressed,P,Stressed,P,FALSE,37.9682721,-122.2909602,NAD83,37.968272,-122.29096,37.968272,-122.29096,TRUE
207SUI010,Cordelia,207SUI010,,Suisun Creek,Suisun Creek,NA,Non-reference,P,7,,,Stressed,P,Stressed,P,FALSE,38.21833,-122.10444,NR,38.218315,-122.104457,38.218315,-122.104457,TRUE
207SUI020,Rockville,207SUI020,,Suisun Creek,Suisun Creek,NA,Non-reference,P,3,,,Stressed,P,Stressed,P,FALSE,38.24472,-122.11194,NR,38.244833,-122.11194,38.244833,-122.11194,TRUE
207SUI040,Suisun Creek- 540m downstream intersection of Morrison Ln; 207R01884,207SUI040,207R01884,Suisun Creek,,Suisun Creek- 540m downstream intersection of Morrison Ln; 207R01884,Non-reference,NP,4,,map view,,,,,FALSE,38.26559741,-122.126835,WGS84,,,38.26559741,-122.126835,FALSE
207SUI050,Putah South Canal - Downstream,207SUI050,,Suisun Creek,Suisun Creek,NA,Non-reference,NP,3,,map view,Intermediate,P,Intermediate,P,FALSE,38.27483,-122.12186,NR,38.274561,-122.121727,38.274561,-122.121727,TRUE
207SUI060,Putah South Canal - Upstream,207SUI060,,Suisun Creek,Suisun Creek,NA,Non-reference,NP,3,,map view,Intermediate,P,Intermediate,P,FALSE,38.27458,-122.12275,NR,38.274809,-122.123076,38.274809,-122.123076,TRUE
207SUI062,Suisun Creek- 150m upstream intersection of Putah South Canal; 207R02652,207SUI062,207R02652,Suisun Creek,,Suisun Creek- 150m upstream intersection of Putah South Canal; 207R02652,Non-reference,NP,6,,map view,,,,,FALSE,38.275433,-122.123752,WGS84,,,38.275433,-122.123752,FALSE
207SUI065,Suisun Creek- 400m downstream where Julian Ln deadends; 207R02396,207SUI065,207R02396,Suisun Creek,,Suisun Creek- 400m downstream where Julian Ln deadends; 207R02396,Non-reference,NP,6,,map view,,,,,FALSE,38.28243185,-122.1285443,WGS84,,,38.28243185,-122.1285443,FALSE
207SUI070,"Suisun Creek, 450m downstream of intersection with Suisun Valley Rd; RMC 207R00348",207SUI070,207R00348,Suisun Creek,,"Suisun Creek, 450m downstream of intersection with Suisun Valley Rd; RMC 207R00348",Non-reference,NP,7,,map view,,,,,FALSE,38.29488,-122.12858,NAD83,,,38.29488,-122.12858,FALSE
207SUI110,Wooden Valley,207SUI110,,Wooden Valley Creek,Suisun Creek,NA,Non-reference,NP,2,,,Intermediate,NP,Intermediate,NP,FALSE,38.33086,-122.13858,NR,38.330803,-122.138615,38.330803,-122.138615,TRUE
207SUI130,Lake Curry Road,207SUI130,,Suisun Creek,Suisun Creek,NA,Non-reference,P,1,,,Intermediate,P,Intermediate,P,FALSE,38.3478,-122.1309,NR,38.34963,-122.130728,38.34963,-122.130728,TRUE
207SUI180,White Creek,207SUI180,,Wooden Valley Creek,Suisun Creek,NA,Non-reference,NP,2,,,Intermediate,NP,Intermediate,NP,FALSE,38.35689,-122.17086,NR,38.357093,-122.171643,38.357093,-122.171643,TRUE
207SUI210,E Wooden Valley,207SUI210,,Wooden Valley Creek,Suisun Creek,NA,Non-reference,NP,4,,,Stressed,NP,Stressed,NP,FALSE,38.36333,-122.17444,NR,38.363673,-122.174505,38.363673,-122.174505,TRUE
207SUI260,Upper Suisun,207SUI260,,Suisun Creek,Suisun Creek,NA,Reference,NP,0,,,Reference,NP,Reference,NP,FALSE,38.37528,-122.14222,NR,38.375276,-122.142249,38.375276,-122.142249,TRUE
207SUI290,"Suisun Creek US of Lake Curry, 30 m above dirt road and 325 m US of confluence with other trib",207SUI290,,Suisun Creek,Suisun Creek,NA,Reference,NP,0,,,Reference,NP,Reference,NP,FALSE,38.37183,-122.13973,NAD83,38.371877,-122.14051,38.371877,-122.14051,TRUE
207SUI800,"Suisun Basin unnamed trib - 0.75mi upstream of Peabody Rd, SW of Cal Med Facility; 207R00636",207SUI800,,,,,Non-reference,NP,0,,map view,,,,,FALSE,38.313606,-121.980834,WGS84,,,38.313606,-121.980834,FALSE
207SUL200,Sulfur Springs Creek - 650m upstream of Lake Herman Rd; 207R01008,207SUL200,207R01008,Sulfur Springs Creek,,Sulfur Springs Creek - 650m upstream of Lake Herman Rd; 207R01008,Non-reference,P,3,,map view,,,,,FALSE,38.106682,-122.163909,WGS84,,,38.106682,-122.163909,FALSE
207UAV040,Union Ave Creek at Hilborn Rd,,,,,,Non-reference,NP,11,,map view,,,,,FALSE,38.288911,-122.04176,NAD83,,,38.288911,-122.04176,FALSE
207WAL030,Grayson Creek upstream of Center Ave near Pacheco Blvd,207WAL030,,Grayson Creek,Walnut Creek,Grayson Creek upstream of Center Ave near Pacheco Blvd,Non-reference,P,7,,,Stressed,P,Stressed,P,FALSE,37.98625107,-122.0694984,NAD83,37.986251,-122.069498,37.986251,-122.069498,TRUE
207WAL050,Grayson Creek along Diablo Valley College d/s of Golf Club Rd.,207WAL050,,Grayson Creek,Walnut Creek,Grayson Creek along Diablo Valley College d/s of Golf Club Rd.,Non-reference,P,7,,,Stressed,P,Stressed,P,FALSE,37.97211371,-122.0660462,NAD83,37.972114,-122.066046,37.972114,-122.066046,TRUE
207WAL070,Walnut Creek 625m North of Monument Blvd-207WAL070,207WAL070,,Walnut Creek,Walnut Creek,Walnut Creek 625m North of Monument Blvd-207WAL070,Non-reference,P,7,,,Stressed,P,Stressed,P,FALSE,37.95323,-122.05318,NAD83,37.95323,-122.05318,37.95323,-122.05318,TRUE
207WAL080,West Fork Grayson Creek direcltly u/s of Pleasant Hill Rd.,207WAL080,,West Fork Grayson Creek,Walnut Creek,West Fork Grayson Creek direcltly u/s of Pleasant Hill Rd.,Non-reference,P,5,,,Stressed,P,Stressed,P,FALSE,37.95145046,-122.0849096,NAD83,37.95145,-122.08491,37.95145,-122.08491,TRUE
207WAL090,West Fork Grayson Creek at Grayson Lane and Buttner Rd,207WAL090,,West Fork Grayson Creek,Walnut Creek,West Fork Grayson Creek at Grayson Lane and Buttner Rd,Non-reference,P,5,,,Stressed,P,Stressed,P,FALSE,37.94758267,-122.0947422,NAD83,37.947583,-122.094742,37.947583,-122.094742,TRUE
